Raw2,Budgets,h1,h2,Page,h1desc,h2desc,Budgets Mn,Generic Administrations,Maintenances,Projects,Communities,Floods,District Offices,Human Resources,Revenues,Trainings,Public Relations,Welfares,Waste Water Treatments,Hygienic Foods,Non-smoking Zones,Cleanings,Disease Controls,Law Enforcements,Green Zones,Traffic Managements,Chained Tags,Budget Ranks h1desc,Budget Ranks h2desc,Budget Ranks Raw2
05.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,50.0,(45)สํานักงานเขตดอนเมือง รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,39,1,306
01.งานอํานวยการและบริหารสํานักงานเขต  ,12029000,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,12.029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,20,1,34
02.งานปกครอง  ,352000,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,20,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,2608500,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.6085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,1369300,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.3693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,5321730,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,5.32173,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,20,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,27315950,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,27.31595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,20,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,3350000,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,20,1,99
08.งานเก็บขยะมูลฝอยและขนถายสิ่งปฏิกูล  ,39317800,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,39.3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,20,1,29
09.งานดูแลสวนและพื้นที่สีเขียว  ,8645900,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,8.6459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,20,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,6667900,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.6679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,58
11.งานตรวจและบังคับใชกฎหมาย  ,193000,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,20,1,154
12.งานบริหารทั่วไปฝายโยธา  ,1560800,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.5608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,6900,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,20,1,281
14.งานบํารุงรักษาซอมแซม  ,13784400,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,13.7844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,20,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,9525800,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,9.5258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,20,1,54
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,2825490,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.82549,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,20,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,28223200,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,28.2232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,20,1,23
18.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,525030,0,0,50.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.52503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,196
19.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,1125300,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,20,1,149
20.งานปองกันและควบคุมโรค  ,389400,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,20,1,210
21.งานบริหารทั่วไปฝายการศึกษา  ,955300,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,20,1,122
22.งานงบประมาณโรงเรียน  ,65570200,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,65.5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,20,1,11
23.งานรายจายบุคลากร  ,278956900,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,278.9569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,20,1,1
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,122300,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,20,3,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,259000,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,20,3,241
03.โครงการครอบครัวรักการอาน  ,240000,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,20,3,286
04.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,116800,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1168,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,20,3,305
05.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,51.0,(46)สํานักงานเขตจตุจักร รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,20,3,306
01.งานอํานวยการและบริหารสํานักงานเขต  ,9551930,0,0,51.0,(47)สํานักงานเขตลาดพราว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,9.55193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,48,1,34
